6/23/2020,20ENFCP-01429HS,Enforcement  - Housing Complaint,"Trash pile up in the apartment, in the  porch there are flies coming out and bugs. Dog waste in the house. ( 07/06/2020 NO tenant information , this is a commercial property no apartments  - PLM","184 MAIN ST IO, 2, Springfield 01151 United States",184 MAIN ST IO,Closed,Exterior
6/23/2020,20ENFCP-01428HS,Enforcement  - Housing Complaint,Exterior Inspection,"601 DICKINSON ST, Springfield MA 01108",601 DICKINSON ST,Closed,Exterior Inspection
6/23/2020,20ENFCP00429ZON,Enforcement - Zoning Complaint,referred by MROWTHAM: Vacant property that has blight.-inspection 6/24/20 Inspection contacts: null null,"24 TERRENCE ST, Springfield MA 01109",24 TERRENCE ST,Violations,Vacant property that has blight
6/23/2020,20ENFCP00155ELE,Enforcement - Electrical Complaint,referred by MROWTHAM: Electricity on to all floors at vacant property- 6/24/20  Inspection contacts: null null,"24 TERRENCE ST, Springfield MA 01109",24 TERRENCE ST,Inspections,Referral: Electricity on to all floors at vacant property- 6/24/20
6/23/2020,20ENFCP00248BLD,Enforcement - Building Complaint,referred by MROWTHAM: Front porches need repair and missing balusters. - inspection 6/24/20  Inspection contacts: null null,"24 TERRENCE ST, Springfield MA 01109",24 TERRENCE ST,Pending,Referral: Front porches need repair and missing balusters. - inspection 6/24/20
6/23/2020,20ENFCP-01427HS,Enforcement  - Housing Complaint,Litter & debris Unreg mv,"671 STATE ST, Springfield MA 01109",671 STATE ST,Close Related Records,"Exterior , Car"
6/23/2020,20ENFCP-01426HS,Enforcement  - Housing Complaint,Overgrowth,"22 HAZEN ST, Springfield MA 01119 United States",22 HAZEN ST,Closed,Overgrowth
6/23/2020,20ENFCP00247BLD,Enforcement - Building Complaint,referred by MROWTHAM: Rear porches to entire dwelling are structurally unsafe and appears to be structurally unsound. Loose and broken floor boards and steps boards loose- ( trip hazard) Inspection 6/24/20  Inspection contacts: Miguel Torres 413-221-5218,"659 STATE ST, APT 4A, Springfield MA 01109 United States",659 STATE ST,Pending,Referral: Rear porches to entire dwelling are structurally unsafe and appears to be structurally unsound. Loose and broken floor boards and steps boards loose- ( trip hazard) Inspection 6/24/20
6/23/2020,20ENFCP-01425HS,Enforcement  - Housing Complaint,The grass is overgrown.,"105 JOAN ST, Springfield MA 01129 United States",105 JOAN ST,Closed,Duplicate - overgrowth
6/23/2020,20ENFCP00427ZON,Enforcement - Zoning Complaint,referred by IPUPPOLO: Illegal Apartment - Inspector CH - Inspection date and time 6/23/20 @ 10:00 a.m Inspection contacts: null null,"279 MILL ST, Springfield MA 01105 United States",279 MILL ST,Closed,Illegal Apartment
6/23/2020,20ENFCP00154ELE,Enforcement - Electrical Complaint,referred by IPUPPOLO: Illegal Apartment - Inspector CH - Inspection date and time 6/23/20 @ 10:00 a.m.  Inspection contacts: null null,"279 MILL ST, Springfield MA 01105 United States",279 MILL ST,Closed,ELECTRICAL VIOLATIONS
6/23/2020,20ENFCP-01424HS,Enforcement  - Housing Complaint,Illegal Apartment,"279 MILL ST, Springfield MA 01105 United States",279 MILL ST,Refer to Court,Illegal Apartment
6/23/2020,20ENFCP00125PLM,Enforcement - Plumbing Complaint,referred by PMCCARTHY: Fire Referral inspection on 06/23/2020 w/ MT - PLM  Inspection contacts: null null,"857 ARMORY ST, Springfield MA 01107 United States",857 ARMORY ST,Re-Inspection,Referral: Fire Referral inspection on 06/23/2020 w/ MT - PLM
6/23/2020,20ENFCP00153ELE,Enforcement - Electrical Complaint,referred by PMCCARTHY: Fire Referral inspection on 06/23/2020 w/ MT - PLM  Inspection contacts: null null,"857 ARMORY ST, Springfield MA 01107 United States",857 ARMORY ST,Violations,ELECTRICAL VIOLATIONS
6/23/2020,20ENFCP00246BLD,Enforcement - Building Complaint,BUILDING VIOLATION,"857 ARMORY ST, Springfield MA 01107 United States",857 ARMORY ST,Pending,BUILDING VIOLATION
6/23/2020,20ENFCP-01423HS,Enforcement  - Housing Complaint,Fire,"857 ARMORY ST, Springfield MA 01107 United States",857 ARMORY ST,Refer to Court,Fire
6/22/2020,20ENFCP-01422HS,Enforcement  - Housing Complaint,Has not had heat for 3 years. Landlord gave him heaters. Front doors doesn't fit doorway. Can fit hand right through. Front & back doors do not lock. Ceilings are leaking water from roof or something is rotten inside there. Window in bathroom was not fixed correctly. Wood outside of window would stop him from getting out in emergency. Other windows do not close. Wood is missing from stairs from the 2nd floor. Porches are rotting.,"659 STATE ST, APT 4A, Springfield MA 01109 United States",659 STATE ST,Close Related Records,Unit #4A - Emergency - No heat.
6/22/2020,20ENFCP-01421HS,Enforcement  - Housing Complaint,mattress on side of house,"11 GOVERNOR ST, Springfield MA 01104",11 GOVERNOR ST,Closed,Mattress by the house
6/22/2020,20ENFCP-01420HS,Enforcement  - Housing Complaint,litter at street,"21 GOVERNOR ST, Springfield MA 01104",21 GOVERNOR ST,Re-Inspection,litter
6/22/2020,20ENFCP-01419HS,Enforcement  - Housing Complaint,Tenants child tested positive for lead.,"483 GOODWIN ST, UNIT 483, Springfield MA 01151 United States",483 GOODWIN ST,Closed,Lead
6/22/2020,20ENFCP00426ZON,Enforcement - Zoning Complaint,Resident living at address is running an auto repair shop.,"61 CORNWALL ST, Springfield MA 01104 United States",61 CORNWALL ST,Closed,auto repair shop
6/22/2020,20ENFCP00425ZON,Enforcement - Zoning Complaint,There is a person living in the shed.,"96 STUART ST, Springfield MA 01119 United States",96 STUART ST,Closed,person living in shed
6/22/2020,20ENFCP-01418HS,Enforcement  - Housing Complaint,Exterior Inspection,"533 DICKINSON ST, Springfield MA 01108",533 DICKINSON ST,Closed,Exterior Inspection
6/22/2020,20ENFCP-01417HS,Enforcement  - Housing Complaint,Unit #1R - Condemnation6/23/20 - Sent to court6/25/20 - Pull from court and re-inspection in 2 weeks (7/8/20) - see Email,"78 BELMONT AV, 1R, Springfield MA 01108 United States",78 BELMONT AV,Closed,Unit #1R - Condemnation
6/22/2020,20ENFCP-01416HS,Enforcement  - Housing Complaint,Exterior Inspection,"580 DICKINSON ST, Springfield MA 01108",580 DICKINSON ST,Closed,Exterior Inspection
6/22/2020,20ENFCP-01415HS,Enforcement  - Housing Complaint,their fence is covered with blue tarps box spring and litter on right side of house there is no contact information on the house,"52 RUTLEDGE AV, Springfield MA 01105 United States",52 RUTLEDGE AV,Closed,general-anonymous complaint from the web
6/22/2020,20ENFCP00424ZON,Enforcement - Zoning Complaint,5 foot tall pool and trampoline too close to neighboring fence,"36 MARBLE ST, Springfield MA 01105 United States",36 MARBLE ST,Closed,general-anonymous complaint from the web
6/22/2020,20ENFCP00423ZON,Enforcement - Zoning Complaint,People appear to be living in the rented garage bay behind the blue garage door. They have a small red generator on the sidewalk running all the time. The generator is out there constantly,"279 MILL ST, Springfield MA 01105 United States",279 MILL ST,Closed,general-people living in a garage-commercial property
6/22/2020,20ENFCP-01414HS,Enforcement  - Housing Complaint,"The apartment is very hot, heat is still on.","2942 MAIN ST, APT 2nd Floor, Springfield MA 01107 United States",2942 MAIN ST,Closed,Heat On
6/22/2020,20ENFCP-01413HS,Enforcement  - Housing Complaint,Unreg mv,"403 EASTERN AV, Springfield MA 01109",403 EASTERN AV,Closed,unreg
6/22/2020,20ENFCP00245BLD,Enforcement - Building Complaint,UNSAFE STRUCTURE-FIRE,"35 LONGFELLOW TE, Springfield MA 01108 United States",35 LONGFELLOW TE,Violations,NEW OWNER
6/22/2020,20ENFCP00422ZON,Enforcement - Zoning Complaint,Illegal dumping etc,"56 LEYFRED TE, Springfield MA 01108",56 LEYFRED TE,Closed,
6/22/2020,20ENFCP-01412HS,Enforcement  - Housing Complaint,There are cars parked on the front lawn and unregistered motor vehicles parked in the driveway.,"42 JEAN DR, Springfield MA 01104 United States",42 JEAN DR,Closed,"cars parked on front lawn, unregistered motor vehicles"
6/22/2020,20ENFCP-01411HS,Enforcement  - Housing Complaint,Heavy overgrowth & Litter,"0 ST JAMES AV, Springfield MA 00000",0 ST JAMES AV,Closed,Heavy overgrowth & Litter
6/22/2020,20ENFCP00244BLD,Enforcement - Building Complaint,BUILDING VIOLATION,"9 BLOOMFIELD ST, Springfield MA 01108 United States",9 BLOOMFIELD ST,Violation,BUILDING VIOLATION
6/22/2020,20ENFCP-01410HS,Enforcement  - Housing Complaint,Garage Fire,"9 BLOOMFIELD ST, Springfield MA 01108 United States",9 BLOOMFIELD ST,Violations,Garage Fire
6/22/2020,20ENFCP00421ZON,Enforcement - Zoning Complaint,referred by IPUPPOLO: Fire - Inspector  CB - Inspection date 6/22/20 Inspection contacts: null null,"125 GLENWOOD ST, Springfield MA 01119 United States",125 GLENWOOD ST,Closed,Referral: Fire - Inspector  CB - Inspection date 6/22/20
6/22/2020,20ENFCP00124PLM,Enforcement - Plumbing Complaint,referred by IPUPPOLO: Fire - Inspector  CB - Inspection date 6/22/20  Inspection contacts: null null,"125 GLENWOOD ST, Springfield MA 01119 United States",125 GLENWOOD ST,Pending,Referral: Fire - Inspector  CB - Inspection date 6/22/20
6/22/2020,20ENFCP00152ELE,Enforcement - Electrical Complaint,referred by IPUPPOLO: Fire - Inspector  CB - Inspection date 6/22/20  Inspection contacts: null null,"125 GLENWOOD ST, Springfield MA 01119 United States",125 GLENWOOD ST,Violations,Referral: Fire - Inspector  CB - Inspection date 6/22/20
6/22/2020,20ENFCP00243BLD,Enforcement - Building Complaint,BUILDING VIOLATION,"125 GLENWOOD ST, Springfield MA 01119 United States",125 GLENWOOD ST,Pending,BUILDING VIOLATION
6/22/2020,20ENFCP-01409HS,Enforcement  - Housing Complaint,Fire6/23/20 - Sent to court11/24/20 - Condemnation sent to court  - IP,"125 GLENWOOD ST, Springfield MA 01119 United States",125 GLENWOOD ST,Condemnation,Fire
6/19/2020,20ENFCP-01408HS,Enforcement  - Housing Complaint,"EMERGENCY- NO HOT WATER AND ELECTRICITY, also shower is nasty infestation of mice and ants","13 MORRIS ST, Springfield MA 01105 United States",13 MORRIS ST,Refer to Court,EMERGENCY-NO hot water  AND ELECTRICITY
6/19/2020,20ENFCP-01407HS,Enforcement  - Housing Complaint,Two unregistered motor vehicles,"46 WELLESLEY ST, Springfield MA 01109",46 WELLESLEY ST,Closed,
6/19/2020,20ENFCP-01406HS,Enforcement  - Housing Complaint,Posting of owner,"89 SHERMAN ST, Springfield MA 01109",89 SHERMAN ST,Closed,
6/19/2020,20ENFCP-01405HS,Enforcement  - Housing Complaint,Exterior Inspection,"372 SUMNER AV, Springfield MA 01108",372 SUMNER AV,Closed,Exterior Inspection
6/19/2020,20ENFCP-01404HS,Enforcement  - Housing Complaint,Exterior Inspection,"398 SUMNER AV, Springfield MA 01108",398 SUMNER AV,Closed,Exterior Inspection
6/19/2020,20ENFCP00420ZON,Enforcement - Zoning Complaint,Camper/Rv exceeds 20 feet in length,"184 KING ST, Springfield MA 01109",184 KING ST,Closed,
6/19/2020,20ENFCP-01403HS,Enforcement  - Housing Complaint,"White worms coming out from the bathtub. Bathroom walls are cracked and rusty, ceilings leak every once in a while.","154 BELMONT AV, APT 3L, Springfield MA 01108 United States",154 BELMONT AV,Closed,Unit #3L - Interior
6/19/2020,20ENFCP00419ZON,Enforcement - Zoning Complaint,"Junkyard,illegal auto repair,inoperative motor vehicles,illegal dumping, illegal razor/barbed wire etc","0 ASHLEY ST, Springfield MA 01105",0 ASHLEY ST,Violations,
6/19/2020,20ENFCP-01402HS,Enforcement  - Housing Complaint,Exterior Inspection & Unreg MV,"332 ARCADIA BL, Springfield MA 01118",332 ARCADIA BL,Closed,Exterior Inspection
6/19/2020,20ENFCP00242BLD,Enforcement - Building Complaint,BUILDING VIOLATIONS,"118 TYLER ST, Springfield MA 01109 United States",118 TYLER ST,Re-Inspection,BUILDING VIOLATIONS
6/19/2020,20ENFCP-01401HS,Enforcement  - Housing Complaint,full General,"118 TYLER ST, Springfield MA 01109 United States",118 TYLER ST,Violations,full General
6/19/2020,20ENFCP-01400HS,Enforcement  - Housing Complaint,Unit #322 - MRVPContact - Museum Park Apt #413-747-56246/19/20 - Close - MRVP - NOT needed they received waiver,"70 CHESTNUT ST, 322, Springfield MA 00000 United States",70 CHESTNUT ST,Closed,Close - Unit #322 - MRVP
6/19/2020,20ENFCP-01399HS,Enforcement  - Housing Complaint,Unit #211 - MRVPContact - Museum Park Apt #413-747-56246/19/20 - Close - MRVP - NOT needed they received waiver,"70 CHESTNUT ST, 211, Springfield MA 00000 United States",70 CHESTNUT ST,Closed,Close - Unit #211 - MRVP
6/19/2020,20ENFCP-01398HS,Enforcement  - Housing Complaint,There is an infestation of mice and mold in the bathroom. The bathroom walls are falling down and there are exposed wires. Please call before deployment.7/22/20 - Close NO Tenant Information - IP,"218 PEARL ST, Springfield MA 00000 United States",218 PEARL ST,Closed,"Close - NO Information - mice, mold, walls falling down, exposed wires"
6/18/2020,20ENFCP-01397HS,Enforcement  - Housing Complaint,"Metal came off the floor, kids room they have a heater on the floor, nails are sticking out, there's a big hole in the living room wall, bathroom sink is clogged. At winter time there's no heat. Roach infestation","28 WILCOX ST, APT 3L, Springfield MA 01105 United States",28 WILCOX ST,Closed,Unit #3L - Initial Inspection
6/18/2020,20ENFCP-01396HS,Enforcement  - Housing Complaint,"3 mailboxes labeled 1st, 2nd and 3rd floor units. 2 family per field card. Plus there is 3 mailboxes and 3 electrical boxes on the house. It also looks like the second floor front porch is falling down","58 EUCLID AV, Springfield MA 01108 United States",58 EUCLID AV,Closed,Close - Duplicate - Exterior- Anonymous complaint
6/18/2020,20ENFCP-01395HS,Enforcement  - Housing Complaint,EMERGENCY-TIOLET BACKED UP ALL THE URINE IS COMING UP IN THE KITCHEN SINK,"49 NURSERY ST, Springfield MA 01104 United States",49 NURSERY ST,Closed,EMERGENCY-TIOLET BACKED UP ALL THE URINE IS COMING UP IN THE KITCHEN SINK
6/18/2020,20ENFCP00418ZON,Enforcement - Zoning Complaint,Illegal dumping etc,"143 CLORAN ST, Springfield MA 01109",143 CLORAN ST,Closed,
6/18/2020,20ENFCP-01394HS,Enforcement  - Housing Complaint,Trash and tires in the backyard.,"30 MONTGOMERY ST, Springfield MA 01151 United States",30 MONTGOMERY ST,Closed,Trash
6/18/2020,20ENFCP00417ZON,Enforcement - Zoning Complaint,Illegal dumping etc,"150 CLORAN ST, Springfield MA 01109",150 CLORAN ST,Closed,
6/18/2020,20ENFCP00416ZON,Enforcement - Zoning Complaint,Motor vehicle parked on front landscape area,"1865 ROOSEVELT AV, Springfield MA 01109",1865 ROOSEVELT AV,Closed,
6/18/2020,20ENFCP00415ZON,Enforcement - Zoning Complaint,referred by IPUPPOLO: Seven unreg MV - per DC email - Inspector CH - Inspection Date 6/19/20 Inspection contacts: null null,"24 ASHLEY ST, Springfield MA 01105 United States",24 ASHLEY ST,Closed,"Dumping, Junkyard, Inoperative motor vehicle"
6/18/2020,20ENFCP-01393HS,Enforcement  - Housing Complaint,* Unreg MV,"24 ASHLEY ST, Springfield MA 01105 United States",24 ASHLEY ST,Closed,* Unreg MV
6/18/2020,20ENFCP-01392HS,Enforcement  - Housing Complaint,The garage roof is falling off and the house needs to be painted.,"77 WESTFORD AV, Springfield MA 01109 United States",77 WESTFORD AV,Closed,"garage roof is falling off, house needs to be painted"
6/18/2020,20ENFCP00241BLD,Enforcement - Building Complaint,BUILDING VIOLATION,"168 MARION ST, Springfield MA 01109",168 MARION ST,Pending,BUILDING VIOLATION
6/18/2020,20ENFCP-01391HS,Enforcement  - Housing Complaint,The grass is overgrown.07/17/2020 Per CB  he didn't write violations it was just a verbal w/ owner - PLM,"101 FOUNTAIN ST, Springfield MA 01108 United States",101 FOUNTAIN ST,Closed,overgrowth
6/18/2020,20ENFCP-01390HS,Enforcement  - Housing Complaint,Litter,"445 HANCOCK ST, Springfield MA 01105",445 HANCOCK ST,Closed,litter
6/18/2020,20ENFCP00240BLD,Enforcement - Building Complaint,BUILDING VIOLATIONS,"24 COLLINS ST, Springfield MA 01109",24 COLLINS ST,Closed,BUILDING VIOLATIONS
6/18/2020,20ENFCP00414ZON,Enforcement - Zoning Complaint,Soft covered membrane structure being used for garage or storage purpose,"24 KEITH ST, Springfield MA 01108 United States",24 KEITH ST,Closed,
6/18/2020,20ENFCP00413ZON,Enforcement - Zoning Complaint,Dumping etc,114 marengo park,114 marengo park,Closed,
6/18/2020,20ENFCP-01389HS,Enforcement  - Housing Complaint,"The apartment is infested with mice and roaches. the front door handle doesn't work properly, screens missing on windows, back door broken screens and door has gaps. Kitchen sink hose leaks, bedroom door handles are not appropriate for inside door, smoke detector in bedroom is falling, kitchen heather on/ off button doesn't work, same with one of the bedrooms. bathroom has mold and mildew and water damage on the ceiling.","851 WORTHINGTON ST, APT 1st floor, Springfield MA 01105 United States",851 WORTHINGTON ST,Closed,"1st flr - Mice, roaches and other issues"
6/18/2020,20ENFCP00412ZON,Enforcement - Zoning Complaint,Trailer placed/stored on front landscape area,"89 HASKIN ST, Springfield MA 01109",89 HASKIN ST,Closed,
6/18/2020,20ENFCP00411ZON,Enforcement - Zoning Complaint,"Soft covered membrane structure being used for garage or storage purpose,also structure in front yard area","63 EAST BAY PATH TE, Springfield MA 01109",63 EAST BAY PATH TE,Closed,
