X,Y,OBJECTID,PARCELID,LOWPARCELID,CVTTXCD,CVTTXDSCRP,SCHLTXCD,SCHLDSCRP,NBHDCD,SITEADDRESS,ZIPCD,CdqYear,NetAnnualTax,SpecialAssessments,TotalOwed,TotalPaid,TotalBalance,X_COORD,Y_COORD,LASTUPDATE,created_user,created_date,last_edited_user,last_edited_date
1806069.816,709184.2268,7921,010-077082,010M132A    04900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,433 BINNS BL,43204,2019,2222.78,196.38,5644.61,1930.88,3713.73,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1806030.068,708627.9639,7922,010-077105,010M132A    08800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,3019 - 3021 PARKSIDE RD,43204,2020,2226.52,134.44,3676.96,0,3676.96,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1806700.126,708661.6478,7923,010-077131,010M132A    07300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,2931 PARKSIDE RD,43204,2019,2291.14,0,7631.17,0,7631.17,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810234.755,708197.5186,7924,010-078011,010M098     04300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,591 S EUREKA AV,43204,2019,1338.58,149.27,3115,0,3115,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810473.851,708034.9931,7925,010-078028,010M098     07600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,618 S EUREKA AV,43204,2020,1147.12,0,1802.77,0,1802.77,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810492.999,707956.6976,7926,010-078030,010M098     07800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,S EUREKA AV,43204,2020,104.5,124.31,351.11,0,351.11,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810660.592,707873.4239,7927,010-078044,010M098     09200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,637 S WAYNE AV,43204,2020,924.98,140.12,1600.85,0,1600.85,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810834.584,707955.9209,7928,010-078074,010M098     13700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,632 S WAYNE AV,43204,2020,931.46,75.94,1499.19,445.22,1053.97,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810886.836,708394.549,7929,010-078093,010M098     15800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,571 S OAKLEY AV,43204,2014,1119.66,1181.3,9058.61,0,9058.61,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1811126.44,708194.8964,7930,010-078109,010M098     19000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,602 S OAKLEY AV,43204,2019,554.06,412.56,2312.01,0,2312.01,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810985.689,707222.4065,7931,010-078137,010M097     15400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,728 S WAYNE AV,43204,2019,1431.7,0,4812.82,0,4812.82,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810976.874,707173.8875,7932,010-078138,010M097     15500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,734 S WAYNE AV,43204,2018,943.2,0,2101.06,995.15,1105.91,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810968.571,707131.63,7933,010-078139,010M097     15600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,738 S WAYNE AV,43204,2018,994.7,102.79,1813.13,1265.15,547.98,,,2021/02/24 00:02:46+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810836.724,706581.684,7934,010-078152,010M097     16900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,2424 W MOUND ST,43204,2020,912.78,0,981.98,22.43,959.55,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810430.606,706092.1238,7935,010-078169,010M097     10400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,2486 EAKIN RD,43204,2016,657.58,151.16,2356.88,0,2356.88,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810760.665,707066.7408,7936,010-078193,010M097     12900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,749 S WAYNE AV,43204,2017,1145.56,0,2615.9,900,1715.9,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810757.723,707475.5532,7937,010-078204,010M097     14000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,693 S WAYNE AV,43204,2019,929.32,348.93,3492.48,0,3492.48,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810450.636,706446.2323,7938,010-078231,010M097     09400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,828 S EUREKA AV,43204,2010,342.84,7914.73,18685.87,0,18685.87,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810243.826,706493.982,7939,010-078252,010M097     04300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,821 S EUREKA AV,43204,2020,1000.22,327.45,1918.31,490.93,1427.38,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810309.181,706776.3506,7940,010-078258,010M097     05000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,785 S EUREKA AV,43204,2016,115.7,370.83,1671.86,0,1671.86,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810259.601,707432.5964,7941,010-078276,010M097     00200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,696 S TERRACE AV,43204,2020,1511.82,0,2126.85,1370.94,755.91,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810230.818,707213.8001,7942,010-078281,010M097     00700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,720 S TERRACE AV,43204,2016,1115.92,1875.06,6433.68,0,6433.68,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810164.747,706934.3301,7943,010-078287,010M097     01300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,758 S TERRACE AV,43204,2018,705.38,261.72,1796.15,863.31,932.84,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809815.062,706347.6859,7944,010-078307,010M098A    02000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,837 S TERRACE AV,43204,2020,1325.58,181.85,1982.96,1259.87,723.09,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1804035.688,712003.145,7945,010-078579,010M177     16100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,41 S POWHATAN AV,43204,2020,2618.38,0,4950.62,2900,2050.62,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1803767.153,711910.8958,7946,010-078602,010M177     13500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,51 SYLVAN AV,43204,2020,2717.2,0,4137.41,2778.81,1358.6,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1803053.537,711820.905,7947,010-078681,010M177     06400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,58 DEMOREST AV,43204,2019,2003.44,160.08,6880.67,0,6880.67,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1803069.022,711521.2156,7948,010-078687,010M177     07000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,100 DEMOREST AV,43204,2020,2416.52,64.27,5330.78,0,5330.78,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1803124.552,710455.1806,7949,010-078773,010M178     05100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,240 DEMOREST AV,43204,2020,1689.74,889.2,3929.76,2975.44,954.32,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1803413.975,710563.8512,7950,010-078809,010M178     08700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,230 LETCHWORTH AV,43204,2020,1497.24,0,2280.55,1531.93,748.62,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1804584.021,710682.1638,7951,010-078960,010M178     23600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,222 S ALGONQUIN AV,43204,2020,2562.18,0,3920.9,2639.81,1281.09,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1804435.006,710376.7732,7952,010-078998,010M179     03500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,261 S ALGONQUIN AV,43204,2020,2218.28,0,2219.52,1110.38,1109.14,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1804034.829,709904.7732,7953,010-079046,010M179     07900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,322 S SYLVAN AV,43204,2020,2181.88,55.18,4848.35,3731.14,1117.21,,,2021/02/17 00:03:09+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1804042.72,709750.0992,7954,010-079049,010M179     08200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,342 S SYLVAN AV,43204,2020,2578.32,0,3894.44,2605.28,1289.16,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1803864.029,710044.8168,7955,010-079063,010M179     09600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,301 S SYLVAN AV,43204,2018,2401.96,0,4815.5,2340.07,2475.43,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1803279.935,709957.1624,7956,010-079132,010M179     16200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,307 LETCHWORTH AV,43204,2020,2702.64,0,4229.6,1351.32,2878.28,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1803002.406,709536.8183,7957,010-079156,010M179     18800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,363 DEMOREST RD,43204,2020,2444.1,567.2,5842.79,0,5842.79,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1802988.951,709689.7105,7958,010-079159,010M179     19100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,335 DEMOREST RD,43204,2020,447.88,0,466.28,253.53,212.75,,,2021/02/19 00:02:27+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1802986.324,709739.5574,7959,010-079160,010M179     19200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,335 DEMOREST RD,43204,2020,2276.64,0,2510.51,1429.1,1081.41,,,2021/02/19 00:02:27+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1803023.501,709040.8424,7960,010-079207,010M180     04100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,427 DEMOREST AV,43204,2020,2316.64,0,3213.27,2054.95,1158.32,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1802902.049,708834.1278,7961,010-079214,010M180     01400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,456 DERRER RD,43204,2020,1534.46,233.53,2589.69,1747.46,842.23,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1802915.409,708587.4985,7962,010-079225,010M180     01900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,3442 PARKSIDE DR,43204,2017,1528.6,1585.85,9820.58,0,9820.58,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1803811.45,708340.7938,7963,010-079251,010M180     08700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,3318 - 3320 SULLIVANT AV,43204,2016,2567.72,0,14679.39,0,14679.39,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1804192.486,708365.234,7964,010-079258,010M180     09400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,3258 - 3262 SULLIVANT AV,43204,2020,701.6,0,1107.43,756.63,350.8,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1804312.323,708370.9135,7965,010-079261,010M180     09600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,3252 - 3254 SULLIVANT AV,43204,2019,2781,616.86,8286.21,5048.27,3237.94,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1804522.773,708539.6632,7966,010-079274,010M180     05500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,3221 PARKSIDE RD,43204,2020,2585.6,0,5455.98,2609.02,2846.96,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1817109.251,709714.0354,7967,010-079659,010F035     05300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,1555 WALSH AV,43223,2020,1050.88,0,1661.51,0,1661.51,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810854.078,710217.7454,7968,010-080184,010D055     02200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,328 OAKLEY AV,43204,2020,543.3,156.4,998.19,648.34,349.85,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1808607.854,706936.2806,7969,010-080457,010M139     03600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,748 S WARREN AV,43204,2019,790.78,392.9,2812.3,0,2812.3,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1813089.889,709056.7627,7970,010-080529,010M187     11600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,497 BELVIDERE AV,43223,2020,1053,134.59,1757.83,1100.87,656.96,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1813040.82,709159.0337,7971,010-081411,010M187     11800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,485 BELVIDERE AV,43223,2019,1286.04,0,4375.33,0,4375.33,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1813159.181,708903.1992,7972,010-081417,010M187     11200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,2072 - 2074 SPRINGMONT AV,43223,2020,1461.42,0,2189.75,800,1389.75,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1813191.534,708798.1145,7973,010-081492,010M187     11100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,535 BELVIDERE AV,43223,2020,1183.64,1101.16,2987.71,1076.41,1911.3,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1813225.179,708653.2075,7974,010-081496,010M187     10800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,555 BELVIDERE AV,43223,2019,696.08,0,1862.9,0,1862.9,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1813071.244,708699.2331,7975,010-081516,010M187     08700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,550 BUTLER AV,43223,2018,963.48,102.35,3718.71,0,3718.71,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1812764.395,708628.6107,7976,010-081544,010M187     04100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,558 WHITETHORNE AV,43223,2020,974.4,0,1608.57,585.45,1023.12,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1813006.37,707585.5107,7977,010-081569,010M188     01400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,698 WHITETHORNE AV,43223,2020,858.94,3.95,910,480.53,429.47,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1813991.613,707765.7978,7978,010-081673,010M188     12500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,1994 MOUND ST,43223,2020,914.92,0,1451.68,0,1451.68,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809822.988,707647.8543,7979,010-081699,010M098A    10200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,664 S RICHARDSON AV,43204,2018,715.86,0,1149.53,642.56,506.97,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809766.204,708618.8867,7980,010-081726,010M098A    07600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,531 S TERRACE AV,43204,2020,806.16,0,848.58,445.5,403.08,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809998.338,707653.5068,7981,010-081751,010M098A    05100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,661 S TERRACE AV,43204,2020,974.62,670.17,2770.47,0,2770.47,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1808655.976,707273.0409,7982,010-081828,010M139     02800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,706 S WARREN AV,43204,2020,685.12,281.44,1800.7,0,1800.7,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1819754.008,711564.0662,7983,010-087075,010F019     07600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,YALE AV,43223,2018,48.52,0,228.2,0,228.2,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1819753.083,711483.1157,7984,010-087077,010F028     07600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,306 YALE AV,43223,2018,1032.68,340.28,4292.98,0,4292.98,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809770.856,706946.8383,7985,010-087201,010M098A    12100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,752 S RICHARDSON AV,43204,2020,998.34,0,2188.31,1100,1088.31,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809186.75,706379.4969,7986,010-087232,010M098A    00100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,2642 EAKIN RD,43204,2018,1125.28,469.37,3870.54,0,3870.54,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809491.931,706656.0068,7987,010-087240,010M098A    14500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,795 S RICHARDSON AV,43204,2019,979.98,844.23,4115.78,0,4115.78,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809553.117,706931.9154,7988,010-087247,010M098A    15200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,759 S RICHARDSON AV,43204,2018,940.08,62.43,1517.24,1015.99,501.25,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809582.466,707063.1824,7989,010-087251,010M098A    15600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,741 S RICHARDSON AV,43204,2017,1056.74,1598.62,8013.83,0,8013.83,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809664.984,707412.6682,7990,010-087260,010M098A    16500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,695 S RICHARDSON AV,43204,2020,954.14,0,1470.27,200,1270.27,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809482.397,707501.044,7991,010-087265,010M098A    18200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,682 S BURGESS AV,43204,2020,1375,404.34,3412.37,0,3412.37,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809493.343,707460.3235,7992,010-087266,010M098A    18300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,686 S BURGESS AV,43204,2020,1063.36,0,2301.27,0,2301.27,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809320.933,706695.1381,7993,010-087286,010M098A    19900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,784 S BURGESS AV,43204,2020,1127.12,0,1774.1,562.16,1211.94,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809102.346,706399.8914,7994,010-087294,010M139     16600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,2654 S EAKIN RD,43204,2020,1130.86,0,1454.02,888.59,565.43,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809103.934,706616.777,7995,010-087298,010M139     17000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,797 BURGESS AV,43204,2020,1254.56,0,1992.53,0,1992.53,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809338.603,707434.0379,7996,010-087321,010M139     19000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,S BURGESS AV,43204,2008,7.46,0,152.57,0,152.57,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809178.295,707004.8902,7997,010-087568,010M139     17900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,745 S BURGESS AV,43204,2019,1032.22,1530.27,3443.83,0,3443.83,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1811455.525,708195.9627,7998,010-088097,010M098     24900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,S WHEATLAND AV,43204,2017,227.66,0,1374.91,0,1374.91,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1804045.777,706542.1643,7999,010-092719,010M076B    01400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9801,3313 EAKIN RD,43204,2020,1603.24,157.5,2412.28,0,2412.28,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1812566.092,707546.2457,8000,010-094126,010M079     05000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,2178 SUNCREST DR,43223,2020,594.12,0,1279.34,0,1279.34,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1812177.929,707444.432,8001,010-094133,010M079     04300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,2228 SUNCREST DR,43223,2020,586.48,1001.38,2252.85,0,2252.85,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1812802.695,707462.4048,8002,010-094155,010M079     02100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,2149 SUNCREST DR,43223,2017,701.28,942.73,3660.43,0,3660.43,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1812477.238,707257.9142,8003,010-094165,010M079     01000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,2194 MOUND ST,43223,2020,927.06,88.02,1495.19,0,1495.19,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810876.215,711410.4284,8004,010-094431,010D041     03900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,2343 PALMETTO ST,43204,2013,362.6,440.14,1800.11,0,1800.11,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1811824.879,707178.3814,8005,010-094477,010M096     00700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,737 HIGHLAND AV,43204,2020,329.82,164.89,523.07,0,523.07,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1811640.692,708009.8287,8006,010-094508,010M098     25800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,627 S HIGHLAND AV,43223,2018,623.24,94.27,2907.8,600,2307.8,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1811348.559,707906.4435,8007,010-094529,010M098     20500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,637 - 639 S WHEATLAND AV,43204,2015,972.5,2355.8,10007.52,0,10007.52,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1811335.458,707961.1091,8008,010-094530,010M098     20600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,629 - 631 S WHEATLAND AV,43204,2016,614.22,225.08,4039.29,0,4039.29,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1811300.483,708107.0344,8009,010-094533,010M098     20900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,609 - 611 S WHEATLAND AV,43204,2018,791.08,1009.05,3735.84,0,3735.84,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1828837.884,708819.273,8010,010-095048,010K012     02100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1604,23 W KOSSUTH ST,43206,2020,3005.5,0,4606.4,3103.65,1502.75,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
